review_id,sentence_id,Time,sentence_type,sentence
727,2936,20-02-2016 00:00,s,"""nice co."""
727,2937,20-02-2016 00:00,p,"""Everything was good. Benefits are much more"""
754,2939,20-02-2016 00:00,s,"""TRMS"""
754,2940,20-02-2016 00:00,p,"""* Good opportunity to grow in the company if your work hard * management supports when you needed it most * leave policy * very competitive team members"""
754,2941,20-02-2016 00:00,c,"""* Night shifts * OTs * food * transport * Pay * forget about it if your married ,your wife will kick you out if u come and wake her up at 3 in the morning * frugality is one of the principles of amazon only applied to employees"""
724,2943,23-02-2016 00:00,s,"""Job Review"""
724,2944,23-02-2016 00:00,p,"""Work environment is great apart from a good salary and compensations"""
726,2946,23-02-2016 00:00,s,"""Amazing Amazon"""
726,2947,23-02-2016 00:00,p,"""- Cool Work culture - Youngsters all around and energetic environment - Mid year and quick promotions based on your performance - Lots of fun activities - OverTime Payment - Good CDP"""
726,2948,23-02-2016 00:00,c,"""- NSA is Less - Less Professionalism - Forced to do OT in Peak period - Work Life Balance is not great - Less Hike"""
725,2950,24-02-2016 00:00,s,"""More like a startup with real responsibilties"""
725,2951,24-02-2016 00:00,p,"""- Hard problems to solve - Great peers - Great growth potential - Startup like team culture with individual projects"""
719,2953,25-02-2016 00:00,s,"""Amazon India"""
719,2954,25-02-2016 00:00,p,"""There is positive chaos at all times. There are always some new challenges you face, each day, each minute. There is a huge focus on innovation, employees have the freedom to incorporate new changes, new process improvements. Best part- loads of talent around you as well that will make you grow as a professional."""
719,2955,25-02-2016 00:00,c,"""Working hours can be long, depending upon where you work. I work in Operations, and managing work-life balance is definitely a huge challenge. This said, you are free to take your leaves- no one asks a single thing about it. Plus there is always a huge pressure on you to deliver. Week offs doesn't mean you are out of work mentally."""
721,2957,25-02-2016 00:00,s,"""Catalog Specialist"""
721,2958,25-02-2016 00:00,p,"""The work culture, indipendency of working was preety good in amazon, the employees are very friendy and help each other in tasks in their busy schedule. Leave system in amazon is preety amazing."""
721,2959,25-02-2016 00:00,c,"""The main downside of amazon is that the growth is too slow. The annual appraisal is also not too good. Overall career at operations part of amazon is so so."""
746,2961,25-02-2016 00:00,s,"""The culture differs from team to team!"""
746,2962,25-02-2016 00:00,p,"""-Great product -Flexible working hours -Autonomy in working -The culture depends a lot on the team you are a part of. Amazon is huge and it does not have a single culture across teams, departments locations. your experience will completely depend on which team and manager you land up with."""
746,2963,25-02-2016 00:00,c,"""Based on my experience: - Weak leadership in support function -Focus on short term goals -Does not encourage communication within teams and across levels which hampers learning in a major way -Your career development is a factor of only your contributions and your networking skills and the leadership does not have any role to play. -For support function, Amazon is a great brand for a short period. - …  Taking into account my own experience and some of my colleagues, this place does not live up to the mark in ethics and professionalism. Show More"""
720,2965,26-02-2016 00:00,s,"""Senior Catalog Associate, German"""
720,2966,26-02-2016 00:00,p,"""Good pay, other benefits are good, office located in a very good location. The office environment is very relaxed."""
579,2968,27-02-2016 00:00,s,"""One hell of a ride!"""
579,2969,27-02-2016 00:00,p,"""1. Tremendous amount of ownership - you find a problem and want to fix it, by all means go ahead - no one will say hey that's not your job! 2. Extremely fast paced - a multi billion dollar company growing at such a fast pace - there is always enough and more to do. you have to draw your own boundaries else the work is so exciting that it can suck you in. 3. Rapid career progression - for folks who do well (top  …  tier performers), there is plentiful opportunity for rapid career advancement. The company is growing so fast that it needs all the leaders it can get - so top performers can grow very rapidly with the company. 4. The 14 Amazon leadership principles is not just something we put on the wall, it is something we live every day by, people are evaluated on these and any amazonian who has spent more than 2-3 years in the company begins to speak a language embedded with leadership principles. This is really cool - you do what you say and you say what you do! Show More"""
579,2970,27-02-2016 00:00,c,"""Related to point no. 2 above, the work can be so engrossing at times that one tends to get sucked in and your work life balance can go for a toss if you are not careful. You have to draw your own boundaries - what needs to happen now vs. what can wait till tomorrow. There is always enough and more super-exciting things to do. The culture is also very competitive (in a positive way) and Amazon has a very high hirin …  g bar, so you are always being pushed (not necessarily by your manager but on your own) as you are comparing yourself with other super-high performers and get the drive to do more. So you have to establish your own boundaries of work-life balance! Show More"""
709,2972,29-02-2016 00:00,s,"""Seller Support Associate"""
709,2973,29-02-2016 00:00,p,"""Very good learning experience"""
709,2974,29-02-2016 00:00,c,"""Office is shifted very far"""
717,2976,29-02-2016 00:00,s,"""Good"""
717,2977,29-02-2016 00:00,p,"""Good salary, You get to learn a lot, people are insisting on high standards. No time restrictions, just do your work, everyone will be happy."""
717,2978,29-02-2016 00:00,c,"""Very limited campus facilities, Other similar companies have better campus."""
734,2980,29-02-2016 00:00,s,"""Be attentive before chosing a process"""
734,2981,29-02-2016 00:00,p,"""Very good ambience, good canteen facilities, nice campus and lot of cars to drop you home."""
734,2982,29-02-2016 00:00,c,"""Be very careful before chosing which process you get into. Avoid 24x7 at all costs. Its the worst process inside Amazon. Most dont fit in and regret joining."""
714,2984,01-03-2016 00:00,s,"""best company"""
714,2985,01-03-2016 00:00,p,"""everything is good over her"""
714,2986,01-03-2016 00:00,c,"""none bad so far as"""
715,2988,01-03-2016 00:00,s,"""Transaction Risk investigator"""
715,2989,01-03-2016 00:00,p,"""Friendly work environment. Paid overtime. Transport facility. Fun activities in between work."""
715,2990,01-03-2016 00:00,c,"""Stringent work. High focus on annual performance. Slow growth hierarchy. With sudden growth of TRMS, number of employees and break monitoring changes, competition has become difficult. Not recommended above a year and half experience. Freedom t work lies no more as it used to be till last year. rotational shifts."""
735,2992,01-03-2016 00:00,s,"""A year at Amazon"""
735,2993,01-03-2016 00:00,p,"""Office environment is very casual, so people enjoy working apart from the amazing office space"""
735,2994,01-03-2016 00:00,c,"""Work-Life balance is difficult to maintain"""
729,2996,02-03-2016 00:00,s,"""Amazon - a mixed bag"""
729,2997,02-03-2016 00:00,p,"""Leadership principles, adhered to in most situations Complete ownership, lot of learning"""
729,2998,02-03-2016 00:00,c,"""Cut throat hire-fire policy Due to very high level of ownership, lot of things we need to get done ourselves - reinventing the wheel happens a lot. Results in high stress and low work-life balance"""
737,3000,02-03-2016 00:00,s,"""One of the places to work in during one's career"""
737,3001,02-03-2016 00:00,p,"""Work culture is good and exposure through new projects gives a great experience to learn new things along with trainings for growing professionals."""
737,3002,02-03-2016 00:00,c,"""Mid level management needs more training in people management and mentoring skills to efficiently handled talented workforce at hand."""
711,3004,03-03-2016 00:00,s,"""Amazon Interview for Seller Support"""
711,3005,03-03-2016 00:00,p,"""Easy interview for anyone with good aptitude and good communication skills Cab Facility Good Pay Fun environment to work in Sudexo coupons Overtime payment"""
711,3006,03-03-2016 00:00,c,"""Rotational Shifts Not good for anyone who wants to go for a career in finance Weekends are not off. It varies each time."""
730,3008,03-03-2016 00:00,s,"""Less Salary Paid"""
730,3009,03-03-2016 00:00,p,"""Good Work and play environment."""
730,3010,03-03-2016 00:00,c,"""We are hired as an Associates and forced to move to Development and QA team to share their work load. Less paid for the job we do, HR will not compare the salary package with the reputed companies. There is no difference in salary for the Employee who work hard and who have fun at work, its really so disgusting."""
706,3012,04-03-2016 00:00,s,"""Fast paced environment with huge growth options. Not for mild hearted!!!"""
706,3013,04-03-2016 00:00,p,"""+ Highly challenging + Ownership + Freedom to choose technology to propose and implement + Strong Year end review process + Idea and white paper driven culture. No PPTs"""
706,3014,04-03-2016 00:00,c,"""- Less work life balance - Oncall week;s can be challenging - Some management changes can turn the whole team upside down - Less correlation between the interview process and the actual work."""
708,3016,05-03-2016 00:00,s,"""Warehouse assistant"""
708,3017,05-03-2016 00:00,p,"""Salary best in industry & goods facility for imploye"""
708,3018,05-03-2016 00:00,c,"""There work is done on third party pay roll"""
705,3020,08-03-2016 00:00,s,"""Amazon SDE salary"""
705,3021,08-03-2016 00:00,p,"""Lots of opportunities internally to work on various technologies"""
705,3022,08-03-2016 00:00,c,"""It is not competing with others in the market in terms of salary. Work pressure might be high at times."""
722,3024,10-03-2016 00:00,s,"""Risk Investigator - ARI"""
722,3025,10-03-2016 00:00,p,"""Great place to work. You have your freedom to choose any topic and work on your own project. Wonderful extra curricular activities. Fun team. Like minded people."""
722,3026,10-03-2016 00:00,c,"""The profile we work can be automated and any 10th pass out can do what we graduates do. After a while your mind becomes numb and useless and the frustration starts getting under your skin. You realize the more noise you make the more you can grow but no one cares about real hard work and results."""
755,3028,10-03-2016 00:00,s,"""as a software engineer for four years"""
755,3029,10-03-2016 00:00,p,"""people are very bright. play around with cutting-edge tech access to senior tech"""
755,3030,10-03-2016 00:00,c,"""Too stressful Too much politics in the India offices"""
696,3032,11-03-2016 00:00,s,"""Excellent"""
696,3033,11-03-2016 00:00,p,"""Good Work Environment and Decent Package"""
702,3035,13-03-2016 00:00,s,"""excellent company to work"""
702,3036,13-03-2016 00:00,p,"""good work culture, healthy environment"""
716,3038,13-03-2016 00:00,s,"""Terrible experience"""
716,3039,13-03-2016 00:00,p,"""- Pay - Perks & benefits"""
716,3040,13-03-2016 00:00,c,"""- Nil work-life balance - Terrible Culture and values"""
700,3042,14-03-2016 00:00,s,"""A trivial job for a fresher"""
700,3043,14-03-2016 00:00,p,"""A good place to begin your career with. But, yes you need to move out quickly or move up the ladder because as time goes by this job will make you a couch potato."""
718,3045,14-03-2016 00:00,s,"""Over qualified people recruited for BPO Job"""
718,3046,14-03-2016 00:00,p,"""Good work life balance Lots of fun activities if you're interested in dance and other activities"""
718,3047,14-03-2016 00:00,c,"""No learning 3rd world country appraisal system. If you want to succeed you must lick boots of your Manager"""
694,3049,15-03-2016 00:00,s,"""Great company to start carrer"""
694,3050,15-03-2016 00:00,p,"""Good work environment; Independence to learn on own"""
713,3052,15-03-2016 00:00,s,"""Intern"""
713,3053,15-03-2016 00:00,p,"""Helpful People and Free beverages."""
713,3054,15-03-2016 00:00,c,"""Unrealistic deadlines. Pointless meetings. Project assignment was late and thus I had to work overtime"""
697,3056,16-03-2016 00:00,s,"""3 years experience as Quality analyst"""
697,3057,16-03-2016 00:00,p,"""Good learning experience Great work culture"""
697,3058,16-03-2016 00:00,c,"""slow vertical growth in the organization."""
698,3060,16-03-2016 00:00,s,"""Intern Experience"""
698,3061,16-03-2016 00:00,p,"""Great people, good environment. Much to learn."""
698,3062,16-03-2016 00:00,c,"""Less facility, work load high sometimes ."""
690,3064,17-03-2016 00:00,s,"""Great Opportunity for those whose prime concern is just career and no personal life"""
690,3065,17-03-2016 00:00,p,"""1. Great learning experience - great teammates, almost everyone is uber talented and hungry 2. Flexible work hours - myriad of work from home opportunities and more 3. Great compensation packages 4. Growing company and in-company opportunities are very high"""
690,3066,17-03-2016 00:00,c,"""1. Punishingly high standards which are almost inhuman 2. Competition within is detrimental which inhibits team bonding 3. Senior Management is not receptive to concerns of juniors 4. Labyrinth processes in HR"""
712,3068,17-03-2016 00:00,s,"""Good place"""
712,3069,17-03-2016 00:00,p,"""* Employee kept happy with regular team building and fun activities * AC Home to office transport provided * Growth path & expectations (goals) are provided * Good system (policies) in place"""
712,3070,17-03-2016 00:00,c,"""* They keep rising the bar and stack rank employees to weed out the bottom ones (although they were given chances to overcome their previous performance) * Good system (policies) exists but its not good enough to identify people who regularly violate the policies"""
678,3072,18-03-2016 00:00,s,"""Not for weak hearted"""
678,3073,18-03-2016 00:00,p,"""You will get to face almost everything you were looking for, technical exposure, customer feedback, fast pace"""
678,3074,18-03-2016 00:00,c,"""Management is not matured and always end up doing micro managing rather than focussing on the most burning issues."""
710,3076,18-03-2016 00:00,s,"""Team Lead - Fraud and Risk Management"""
710,3077,18-03-2016 00:00,p,"""* Challenging work atmosphere * Blue-chip company - Great to have it on your CV * Compensation at par with best in industry"""
691,3079,19-03-2016 00:00,s,"""Customer Service Associate"""
691,3080,19-03-2016 00:00,p,"""Amazing work Culture. Enjoy your work along with a lot of fun activities. Friendly Managers and Team Leaders"""
745,3082,19-03-2016 00:00,s,"""Worst work environment"""
745,3083,19-03-2016 00:00,p,"""Good perks from day one lots of good pople"""
745,3084,19-03-2016 00:00,c,"""Poor management poor team internal politics poor work life balance poor managers"""
688,3086,20-03-2016 00:00,s,"""decent company in BLR"""
688,3087,20-03-2016 00:00,p,"""Smart people to work with. Oppertunity to change within BLR or in US if you do not like the org. Growth is good."""
686,3089,21-03-2016 00:00,s,"""great place to work"""
686,3090,21-03-2016 00:00,p,"""great place to work great minds great opportunities wfh"""
707,3092,21-03-2016 00:00,s,"""Need a new life"""
707,3093,21-03-2016 00:00,p,"""used to be great and had great environment and now it has a call center feeling ."""
707,3094,21-03-2016 00:00,c,"""management has to be improved and now sad working environment"""
684,3096,22-03-2016 00:00,s,"""Quality assurance technician"""
684,3097,22-03-2016 00:00,p,"""Growth Learning options Easy shift to other job roles"""
684,3098,22-03-2016 00:00,c,"""For few roles low paid For promoted people less pay compared to external heirs"""
681,3100,24-03-2016 00:00,s,"""Awesome work culture"""
681,3101,24-03-2016 00:00,p,"""Good place to work for"""
681,3102,24-03-2016 00:00,c,"""Nothing to tell you folks"""
682,3104,24-03-2016 00:00,s,"""Amazonian"""
682,3105,24-03-2016 00:00,p,"""Culture, Pay, Infrastructure, shifts, and fun activities"""
683,3107,24-03-2016 00:00,s,"""Good Experience"""
683,3108,24-03-2016 00:00,p,"""Worked under a great manager. Good ambiance. Great colleagues. Limited workload. Limited restrictions."""
704,3110,24-03-2016 00:00,s,"""Nice company for high performer and for freshers"""
704,3111,24-03-2016 00:00,p,"""Good career growth, lots of opportunities to learn new technologies, good pay"""
675,3113,27-03-2016 00:00,s,"""Good pay"""
675,3114,27-03-2016 00:00,p,"""You can experiment lot of things and u have chance to discuss directly with your managers for any inputs even with business teams"""
701,3116,28-03-2016 00:00,s,"""technical voice support"""
701,3117,28-03-2016 00:00,p,"""1) Freedom 2) work space 3) well established managment"""
676,3119,29-03-2016 00:00,s,"""Awesome place to work, if you are in the right team!"""
676,3120,29-03-2016 00:00,p,"""Good Work WFH options Flexible timings Lot of opportunities Chance to go to Seattle if stayed for long time Change of role and job family is quite flexible"""
676,3121,29-03-2016 00:00,c,"""Some teams lack organization Pay is not very high Not all managers know to take care of their reportees On Call process can be quite a time hogger Office cab facility is not great!"""
693,3123,29-03-2016 00:00,s,"""Average"""
693,3124,29-03-2016 00:00,p,"""Good team members Great infrastructure and learning resources"""
695,3126,29-03-2016 00:00,s,"""Work Culture"""
695,3127,29-03-2016 00:00,p,"""It has excellent flexibility and possibility of growth. Fast growing, pet friendly company"""
695,3128,29-03-2016 00:00,c,"""Used to have very great work culture but has lost its main value. Very less pay and benefits."""
699,3130,30-03-2016 00:00,s,"""Great branding, not too great work culture"""
699,3131,30-03-2016 00:00,p,"""Impeccable branding Helps you think scale"""
699,3132,30-03-2016 00:00,c,"""Sticks for every message but hardly any recognition for good work done"""
723,3134,30-03-2016 00:00,s,"""Overtime, Overtime and Overtime."""
723,3135,30-03-2016 00:00,p,"""Very less positiveness to talk about. Forget about Work life balance. There is no personal life once you join Amazon."""
723,3136,30-03-2016 00:00,c,"""There is whole big list for the Cons however, I would like to talk about only few as of now. 1. Over Times, Over Times and Over Times. I have switched quite a few departments however, the only common thing I have found in Amazon.in is ""Overtimes"" and that too without any extra payment for those extra hours. Once in a blue moon is acceptable. However, it is round the year. Sometimes in the name of PEAK and every fo …  rtnight meetings. So, some one who logs in at 6:00 AM is supposed to log off at 3:00 PM. However, there is team meeting every fortnight on Wednesday at 6:30 PM which lasts for an hour and half , some times even more. So, a person who logs in at 6 AM will start at 5 AM and will log off at 9 PM and will reach home at 10:30 - 11 PM and again next day need to login on time. I want to ask the intelligent IIM managers how reasonable is this? This means 1. You don't respect your employees. 2. Once an Amazonian forget about your personal life. 3. No extra payments. 3. An Amazonian doesn't require any rest if he/she forgets his/her personal life. But yes, managers do log off on time. Old and favorite employees can login and log off as per their wish. Show More"""
673,3138,31-03-2016 00:00,s,"""Catalog Associate at Amazon.in"""
673,3139,31-03-2016 00:00,p,"""Amazon is a very employee friendly place, it is very flexible and the best thing about Amazon is it tries to understand the Employee's morals and values. Amazon also provides good incentives to their employees to keep them motivated. And not to forget, at Amazon employees can wear whatever they want to work which is great!"""
685,3141,31-03-2016 00:00,s,"""Place for those who worship work"""
685,3142,31-03-2016 00:00,p,"""Irrespective of team, department; all comes under one umbrella of Amazon's leadership principles. Those who can walk, talk, breath, practice and preach these principles at work can have a great career path. 1. You can explore any open source technology based on your area of interest (depends on how you manage and take time out from your project tasks) 2. You get to know large scale systems that supports Amazon. …   You are lucky if you get to build one of them. Show More"""
685,3143,31-03-2016 00:00,c,"""A tech guy will forget and lose touch on many basic stuff due to availability of luxurious well built tools. (many amazonians question this point, but retrospect and you get to know the answer) You are taken for granted and expected to work anytime-anywhere. Manager holds the key of performance appraisal; there are many bad managers."""
692,3145,31-03-2016 00:00,s,"""amazon is deceptive"""
692,3146,31-03-2016 00:00,p,"""Good work culture and friendly environment"""
692,3147,31-03-2016 00:00,c,"""Not much learning and career growth takes alot of time"""
689,3149,01-04-2016 00:00,s,"""Cool place to chill out and learn"""
689,3150,01-04-2016 00:00,p,"""Good young crowd Western culture Good rewards and extra income"""
687,3152,04-04-2016 00:00,s,"""Good environment but less opportunities"""
687,3153,04-04-2016 00:00,p,"""Good Working environment. Flexible working hours(depends on yr manager) Some teams have very good problems to solve. High salary package. Good for freshers."""
687,3154,04-04-2016 00:00,c,"""Maintenance kind of work in some team(mostly Indian). Hike is very less."""
667,3156,07-04-2016 00:00,s,"""Amazon - A place to grow"""
667,3157,07-04-2016 00:00,p,"""work quality, growth, salary, peers"""
656,3159,09-04-2016 00:00,s,"""Wonderful place to work but average place to learn"""
656,3160,09-04-2016 00:00,p,"""Nice place to work, mostly you would not even think that you are working in an office. Mostly you feel like home No high work pressure, Comfortable targets and expectations. Highly recommended for married or unmarried women."""
656,3161,09-04-2016 00:00,c,"""Salary Can be little more, only people who work in technical side e.g., SDE and QAEs, SDM are getting paid well."""
664,3163,09-04-2016 00:00,s,"""Sr Finance analyst"""
664,3164,09-04-2016 00:00,p,"""This is an organization which gives good facilities to the employees. Though the amount to work to to is high there will not be work pressure in the company. Shifts are flexible."""
664,3165,09-04-2016 00:00,c,"""Salary is low, Company do not have a retention policy, HR do not play a vital role in the company."""
679,3167,11-04-2016 00:00,s,"""stressfull job"""
679,3168,11-04-2016 00:00,p,"""Get to know many talented people"""
640,3170,12-04-2016 00:00,s,"""Its good"""
640,3171,12-04-2016 00:00,p,"""Flexibility is great. Work is very challenging. Lots to learn"""
660,3173,12-04-2016 00:00,s,"""Nice Place to Start"""
660,3174,12-04-2016 00:00,p,"""Good culture. Nice ambience. Competitive environment."""
660,3175,12-04-2016 00:00,c,"""Less hike every year. Only that."""
677,3177,12-04-2016 00:00,s,"""CALL CENTRE"""
677,3178,12-04-2016 00:00,p,"""Working for a Best Place to Work isn’t only going to keep you satisfied, but it can boost your career as well."""
677,3179,12-04-2016 00:00,c,"""A job-sharing program is an excellent way to offer your valued employees a way to have the best of both worlds: to continue working in a job they love but giving them more time for personal activities. If you want to hang on to your top staff members, this might be one way to offer them an option that can make both of you happy."""
680,3181,12-04-2016 00:00,s,"""Good for an entry level job"""
680,3182,12-04-2016 00:00,p,"""Work Culture, Lots to learn, Cab Facility."""
680,3183,12-04-2016 00:00,c,"""Compensation package is poor, Very slow or Nil growth"""
655,3185,13-04-2016 00:00,s,"""Amazon India review"""
655,3186,13-04-2016 00:00,p,"""There is a lot to learn"""
657,3188,13-04-2016 00:00,s,"""Good place to work and explore"""
657,3189,13-04-2016 00:00,p,"""1-Free wifi ...fb you tube movie download all allowed.No one wilol stop you from exploring ur knowledge via internet. 2-Pick up and drop 3-Landline Phone 4-Any issues with any can ..... trust me ur voice will be heard 5-Skip levels meeting allowed 6-39Days of leave....No one will say no to your leave 7-Can change team as per ur wish"""
657,3190,13-04-2016 00:00,c,"""1-Brainy managers should be hire from product based i repeat Product based companies.Because when managers are hired from a service based companies they cann't see the employees using the freedom and completing their work on time..... 2-Partiality should be reduced."""
658,3192,13-04-2016 00:00,s,"""TRMS review"""
658,3193,13-04-2016 00:00,p,"""work environment, commitment towards customers."""
658,3194,13-04-2016 00:00,c,"""Night shifts. review yearly and hike percentage is less."""
659,3196,13-04-2016 00:00,s,"""It completely depends in which team you work for."""
659,3197,13-04-2016 00:00,p,"""Good workplace. Competitive environment. Good benefits like sodexo meal passes per month. Health insurance for family members even for just a minimal charge. Free AC cabs. Quarterly outings. Health club reimbursement, Internet reimbursement. Good taxation relaxation guidelines. Strong leadership team."""
659,3198,13-04-2016 00:00,c,"""For a company like Amazon they should provide free food at least for their employees. They work really hard to help Amazon grow and the food provided at cafeteria is really pathetic with very high charges. No mid year bonuses or quarterly bonuses for individuals. No strong employee retention policy."""
654,3200,14-04-2016 00:00,s,"""Good Company to work"""
654,3201,14-04-2016 00:00,p,"""Very good company. Cab ,dinner facilities are provided. Good extra pay"""
654,3202,14-04-2016 00:00,c,"""Transport facility is not too good"""
653,3204,15-04-2016 00:00,s,"""AMZL review"""
653,3205,15-04-2016 00:00,p,"""Professional organization with focus on Customer needs. Aggressive, fast and customer centric company.Good technology & infrastructure."""
653,3206,15-04-2016 00:00,c,"""Too aggressive with less focus on employees. HR needs to be more employee centric."""
672,3208,16-04-2016 00:00,s,"""SDE-1"""
672,3209,16-04-2016 00:00,p,"""Lots to learn and opportunties"""
674,3211,16-04-2016 00:00,s,"""TPM"""
674,3212,16-04-2016 00:00,p,"""Salary, Peers, Peers, Commute, Hello"""
650,3214,17-04-2016 00:00,s,"""Sr Customer Service associate"""
650,3215,17-04-2016 00:00,p,"""The leadership team is very experienced and have graduated from top IIMS and IITs, so much to learn working under them, WORK HARD, HAVE FUN, MAKE HISTORY is the motto and AMAZON stands by that, no dress code, cool work culture, no stress, lots of internal job postings encouraging to grow in the company and above average to good compensation are the main pros."""
650,3216,17-04-2016 00:00,c,"""I would say none but I was disappointed with new hires and interns being fired/contract not renewed because of Business requirements/performance, Job Security depends upon your performance. Hikes can be better, as of now they are just OKAY."""
642,3218,18-04-2016 00:00,s,"""Good to work"""
642,3219,18-04-2016 00:00,p,"""Good salary Gainable knowledge Interaction with tech team"""
642,3220,18-04-2016 00:00,c,"""Not sure about shifting internally for the other profile. Long working hours"""
648,3222,18-04-2016 00:00,s,"""Great experience"""
648,3223,18-04-2016 00:00,p,"""Great learning Infectious work culture Great people to work with"""
648,3224,18-04-2016 00:00,c,"""Work life balance is a bit below average Low increments"""
671,3226,18-04-2016 00:00,s,"""Amazon Summary"""
671,3227,18-04-2016 00:00,p,"""It is a great work culture, with good work life balance."""
703,3229,18-04-2016 00:00,s,"""Best Environment- with more poltics"""
703,3230,18-04-2016 00:00,p,"""Only environment and facilities like cab etc are good others are total waste"""
703,3231,18-04-2016 00:00,c,"""If u can be a person who always prefer nodding your head without any self respect and girls will be highly appreciated to work here."""
636,3233,19-04-2016 00:00,s,"""Amazon Chennai SDE"""
636,3234,19-04-2016 00:00,p,"""Descent package and benefits Stock options Good place to learn Easy to move to USA"""
636,3235,19-04-2016 00:00,c,"""Poor work life balance Unrealistic targets Expected to stay long in office More operational load"""
643,3237,19-04-2016 00:00,s,"""Awesome"""
643,3238,19-04-2016 00:00,p,"""Every step u take into amazon. its awesome"""
643,3239,19-04-2016 00:00,c,"""politics in the team is sick"""
645,3241,19-04-2016 00:00,s,"""Great place to grow"""
645,3242,19-04-2016 00:00,p,"""Great work environment. Room for improvement. Freedom to implement new ideas."""
646,3244,19-04-2016 00:00,s,"""Salary"""
646,3245,19-04-2016 00:00,p,"""Work culture is good .There's no dress code.It will be enjoyable in the beginning Easy to work with"""
647,3247,19-04-2016 00:00,s,"""amazon my first company"""
647,3248,19-04-2016 00:00,p,"""great place to work at the working environment is really gud and lots of growth opportunities are also available"""
647,3249,19-04-2016 00:00,c,"""work life balance is at a minimum and also lots of challenges are faced on a daily basis"""
669,3251,19-04-2016 00:00,s,"""I feel l happy to work with amazon"""
669,3252,19-04-2016 00:00,p,"""Amazon is a Employee friendly company"""
669,3253,19-04-2016 00:00,c,"""Amazon has less scope for growth for employees."""
670,3255,19-04-2016 00:00,s,"""Job search"""
670,3256,19-04-2016 00:00,p,"""Great work environment. leave policy is employee friendly"""
670,3257,19-04-2016 00:00,c,"""lately too much of pressure"""
644,3259,20-04-2016 00:00,s,"""risk investigator"""
644,3260,20-04-2016 00:00,p,"""Very good working environment"""
668,3262,20-04-2016 00:00,s,"""A giant with blurred vision"""
668,3263,20-04-2016 00:00,p,"""1.Excellent work culture and work-life balance. 2.A great platform for transforming a man to a professional. 3.A lot of training opportunities for beginners."""
668,3264,20-04-2016 00:00,c,"""1.Wrong people in right place,specially in the top level management. 2.Very slow career growth. 3. It is hard to add new skills according to your designation."""
641,3266,21-04-2016 00:00,s,"""Senior Instock Manager"""
641,3267,21-04-2016 00:00,p,"""The company has great work culture. The employees can have good work life balance. There is freedom to move internally within roles both nationally as well as internationally. The company has good brand value and the experience here is valued across industry."""
641,3268,21-04-2016 00:00,c,"""Due to undefined nature of the job, expectations can be at times confusing and unclear. There is a lack roper tools/processes to do your job sometimes."""
637,3270,22-04-2016 00:00,s,"""Customer Service Associate"""
637,3271,22-04-2016 00:00,p,"""No dress code, over time bonus and night shift bonus and sodexo coupons, all of this only on the basis of 12th class certificte"""
665,3273,23-04-2016 00:00,s,"""It was an immense and over the top experience."""
665,3274,23-04-2016 00:00,p,"""Awesome work culture in Hyderabad Growth is amazing in Hyderabad"""
665,3275,23-04-2016 00:00,c,"""The new site in Pune is far off from what Amazon represents. Poor work culture and treatment of employees."""
666,3277,23-04-2016 00:00,s,"""Nice place to work"""
666,3278,23-04-2016 00:00,p,"""Best environment to work here no politics kind things u can freely work and enjoy"""
666,3279,23-04-2016 00:00,c,"""No work from home culture here"""
662,3281,24-04-2016 00:00,s,"""."""
662,3282,24-04-2016 00:00,p,"""Good salary, provides transportation to the employees, infrastructure and facilities at the office are good, good tech support for your laptop."""
662,3283,24-04-2016 00:00,c,""".Bad hierarchy, no work life balance at all, lot of politics in the team, very bad shift timings."""
663,3285,24-04-2016 00:00,s,"""Work"""
663,3286,24-04-2016 00:00,p,"""Nice place to work. You can learn more if you want"""
627,3288,25-04-2016 00:00,s,"""Great Learning experience"""
627,3289,25-04-2016 00:00,p,"""I'll always look back at Amazon as the best three years in my career, filled with the most learning. Smart people, sky high expectations. Don't expect an easy desk jobs."""
627,3290,25-04-2016 00:00,c,"""Lots of long hours. Need to be more employee friendly. Frugality sometimes is taken to an extreme."""
632,3292,25-04-2016 00:00,s,"""Catalog associate, Senior Associate"""
632,3293,25-04-2016 00:00,p,"""Culture environment Work Timing Colleagues Positivity Exploring new roles Food A lot of space"""
633,3295,25-04-2016 00:00,s,"""station supervioser"""
633,3296,25-04-2016 00:00,p,"""its the eco friendly company for all employees"""
634,3298,25-04-2016 00:00,s,"""Amazon"""
634,3299,25-04-2016 00:00,p,"""There are some smart people here who you get to learn a lot from."""
635,3301,25-04-2016 00:00,s,"""Good experience"""
635,3302,25-04-2016 00:00,p,"""Good learning:you will meet very talented people to learn from"""
635,3303,25-04-2016 00:00,c,"""Work pressure:the on call duty and very tight development schedules makes it hectic"""
661,3305,25-04-2016 00:00,s,"""Work experience"""
661,3306,25-04-2016 00:00,p,"""You can experience the best work environment ,everyone in the office maintain friendly relations with each other. At the same time you can learn a lot ."""
620,3308,28-04-2016 00:00,s,"""Seller Support Associate"""
620,3309,28-04-2016 00:00,p,"""One of the best places to work in India. Good support provided by the leadership team to promote talent."""
620,3310,28-04-2016 00:00,c,"""decision making at times is very confusing."""
629,3312,28-04-2016 00:00,s,"""Customer Service Associate"""
629,3313,28-04-2016 00:00,p,"""Great company to work with. Fun at work. Growth"""
629,3314,28-04-2016 00:00,c,"""Salary is less according to the current market."""
622,3316,30-04-2016 00:00,s,"""Too good"""
