review_id,sentence_id,Time,sentence_type,sentence
84,783,2016-05-18 00:00:00,s,"""""Good place to work"""""
84,784,2016-05-18 00:00:00,p,"""Great environment and good place to learn. All the employees are nice to each other."""
84,785,2016-05-18 00:00:00,c,"""There is nothing bad about google. Great company for starting career"""
79,787,2016-05-23 00:00:00,s,"""""Great place to work"""""
79,788,2016-05-23 00:00:00,p,"""Great place with lots of extra perks and benefits."""
78,790,2016-05-28 00:00:00,s,"""""Associate"""""
78,791,2016-05-28 00:00:00,p,"""Best Organization ever to work for"""
78,792,2016-05-28 00:00:00,c,"""No employee growth for contract employees"""
77,794,2016-06-05 00:00:00,s,"""""awsome work culture, no politics, everything is fine there u can join"""""
77,795,2016-06-05 00:00:00,p,"""food, enjoyment, colleagues, super facility cabs, meetings fun session"""
77,796,2016-06-05 00:00:00,c,"""nothing all i sawsome, noo need to worry"""
82,798,2016-06-06 00:00:00,s,"""""Average"""""
82,799,2016-06-06 00:00:00,p,"""perks are awesome. Flexible work timings. No micro managing. Competitive salary and bonus."""
80,801,2016-06-16 00:00:00,s,"""""SALARY"""""
80,802,2016-06-16 00:00:00,p,"""Work balance is good. Team members are helpful"""
73,804,2016-06-25 00:00:00,s,"""""Amazing"""""
73,805,2016-06-25 00:00:00,p,"""itt is an amazing company good. very very good."""
73,806,2016-06-25 00:00:00,c,"""nothing everything is amazing at google even its name."""
76,808,2016-06-25 00:00:00,s,"""""Work Culture"""""
76,809,2016-06-25 00:00:00,p,"""Work Culture is great and Managers are good human beings. Place is chilled out and people are fun. Free food, travel will help you save more"""
70,811,2016-06-27 00:00:00,s,"""""Phenomenal place"""""
70,812,2016-06-27 00:00:00,p,"""Entrepreneurial fun, full of smart, ambitious, open minded people. Healthy chaos, healthy disrespect for experience."""
70,813,2016-06-27 00:00:00,c,"""The biggest battle for Google is to remain Google and continue growing. Finding self motivation and top level mandate for middle managers to go beyond the incremental, to break new grounds in a company as large and successful as Google."""
75,815,2016-06-29 00:00:00,s,"""""Strategist"""""
75,816,2016-06-29 00:00:00,p,"""Amazing place for collaboration and learning to work with a team, ability to question the rationale for any decision being made, pampered to the next level with all the perks"""
69,818,2016-07-03 00:00:00,s,"""""good"""""
69,819,2016-07-03 00:00:00,p,"""good to work. lot to learn"""
69,820,2016-07-03 00:00:00,c,"""tough to make your way up"""
74,822,2016-07-07 00:00:00,s,"""""entry level"""""
74,823,2016-07-07 00:00:00,p,"""good and fun working with them"""
74,824,2016-07-07 00:00:00,c,"""no cons with them"""
71,826,2016-07-08 00:00:00,s,"""""Great companyto work for!"""""
71,827,2016-07-08 00:00:00,p,"""- Great environment - cordial and brilliant Co workers"""
71,828,2016-07-08 00:00:00,c,"""- work can feel too monotonous after some time"""
72,830,2016-07-11 00:00:00,s,"""""k"""""
72,831,2016-07-11 00:00:00,p,"""Free Food Free cab ,Full Fun"""
67,833,2016-07-15 00:00:00,s,"""""IT Analyst"""""
67,834,2016-07-15 00:00:00,p,"""Great working environment. Free Food, Cab Facility"""
67,835,2016-07-15 00:00:00,c,"""I could not find any cons as yet"""
68,837,2016-07-15 00:00:00,s,"""""Excellent"""""
68,838,2016-07-15 00:00:00,p,"""Good to Work in Google"""
68,839,2016-07-15 00:00:00,c,"""There is no Cons in Google"""
63,841,2016-07-18 00:00:00,s,"""""Quality Analyst"""""
63,842,2016-07-18 00:00:00,p,"""Good Company for the starters"""
66,844,2016-07-20 00:00:00,s,"""""Senior financial analyst"""""
66,845,2016-07-20 00:00:00,p,"""Google is top most esteemed company in world. I Am very proud and want to be part of it."""
66,846,2016-07-20 00:00:00,c,"""I never heard downstairs of the company"""
65,848,2016-07-26 00:00:00,s,"""""Awesome Place to Grow and Gain!"""""
65,849,2016-07-26 00:00:00,p,"""Friendly, transparent and honest company to grow with and to gain tons of experience. You'll come out a very confident and content person."""
65,850,2016-07-26 00:00:00,c,"""Perks are always way higher than Pay. Hiring process can be extra complicated! Growth is completely dependent on merit."""
60,852,2016-08-12 00:00:00,s,"""""Great experience :)"""""
60,853,2016-08-12 00:00:00,p,"""Freedom to practice your hobby alongside work :)"""
61,855,2016-08-12 00:00:00,s,"""""Software Engineering Internship"""""
61,856,2016-08-12 00:00:00,p,"""Awesome facilities and treatment. Interaction with experienced and brilliant employees."""
61,857,2016-08-12 00:00:00,c,"""Slow development cycle might affect your internship project's pace."""
59,859,2016-08-15 00:00:00,s,"""""Wipro as a vendor"""""
59,860,2016-08-15 00:00:00,p,"""The best working environment to work with and can working here is a day to day development for ua mind and career as well"""
57,862,2016-08-17 00:00:00,s,"""""Awesome place to work"""""
57,863,2016-08-17 00:00:00,p,"""Great minds all around, awesome free food, great office, lots to learn"""
64,865,2016-08-17 00:00:00,s,"""""Analyst"""""
64,866,2016-08-17 00:00:00,p,"""Google is the best place to work. The timings are flexible and the salaries are good"""
56,868,2016-08-23 00:00:00,s,"""""Working Experience"""""
56,869,2016-08-23 00:00:00,p,"""Extremely freindly environment. Good competition and learn a lot."""
62,871,2016-08-25 00:00:00,s,"""""Do you wanna good job... Then face it"""""
62,872,2016-08-25 00:00:00,p,"""Best opportunities to get your Carrier settled, looks very professional and very resourcefull, find some new skills to gain more. This company is very resourcefulness for the Bachelor candidate."""
62,873,2016-08-25 00:00:00,c,"""Try to gain some challenge's. But trust me I don't have faced any challenges yet. Just moving on to go forward to get some challenge's."""
58,875,2016-08-29 00:00:00,s,"""""4 managers in 2 years is a bit too much"""""
58,876,2016-08-29 00:00:00,p,"""Perks. Lots of food, vacations, discounts. The company treats you like Royalty."""
58,877,2016-08-29 00:00:00,c,"""Products are saturated. Difficult to bring around change in processes. Re-orgs are the worst. Frequent change of leadership. Training/On-boarding programs not very structured."""
55,879,2016-09-08 00:00:00,s,"""""good"""""
55,880,2016-09-08 00:00:00,p,"""it was ok the staff were good and the timings were okay"""
55,881,2016-09-08 00:00:00,c,"""nothing much to say except.the transport"""
54,883,2016-09-11 00:00:00,s,"""""Great"""""
54,884,2016-09-11 00:00:00,p,"""Very good work,life food.great projects care and fun.i love it here."""
52,886,2016-09-13 00:00:00,s,"""""Summer of Code"""""
52,887,2016-09-13 00:00:00,p,"""Got to learn awesome stuff."""
52,888,2016-09-13 00:00:00,c,"""no cons in general just the communication between mentor and student is less."""
49,890,2016-09-21 00:00:00,s,"""""Super Experience"""""
49,891,2016-09-21 00:00:00,p,"""Best company that I have worked so far."""
49,892,2016-09-21 00:00:00,c,"""There's no time for your personal life, have to adjust your work schedule based on manager."""
53,894,2016-09-23 00:00:00,s,"""""Salary"""""
53,895,2016-09-23 00:00:00,p,"""Firstly the annual stock bonus is Awesome also the paid holidays and the unpaid one's are the perfect match for us a base salary of $150k and signing bonus of 50k adds up to the fortune for the total compensation."""
48,897,2016-09-27 00:00:00,s,"""""Very good"""""
48,898,2016-09-27 00:00:00,p,"""excellent working environment with world class facilities"""
48,899,2016-09-27 00:00:00,c,"""too much salary is given no time to spend this much money"""
46,901,2016-09-28 00:00:00,s,"""""Good Search Engine"""""
46,902,2016-09-28 00:00:00,p,"""Too good for searching the internet stuff."""
46,903,2016-09-28 00:00:00,c,"""No cons to say about the management"""
47,905,2016-09-28 00:00:00,s,"""""Data Analyst"""""
47,906,2016-09-28 00:00:00,p,"""Awesome place to work with, good environment and facilities"""
47,907,2016-09-28 00:00:00,c,"""On vendor management, payscale is less and growth options are less"""
51,909,2016-09-30 00:00:00,s,"""""STRUCTURAL STEEL DETAILING"""""
51,910,2016-09-30 00:00:00,p,"""Learn tot of things in our platform."""
51,911,2016-09-30 00:00:00,c,"""Good environment to work and learn a lot of things."""
50,913,2016-10-04 00:00:00,s,"""""Google"""""
50,914,2016-10-04 00:00:00,p,"""Good reputed company in the world. Enjoying working here."""
50,915,2016-10-04 00:00:00,c,"""Management behavior is not well."""
41,917,2016-10-06 00:00:00,s,"""""Program Manager"""""
41,918,2016-10-06 00:00:00,p,"""Best place to work, open culture, friendly people. Open platform to experiment and juggle between projects. The company really cares for its employees in every possible way, which makes it easy to extend working hours and contribute more."""
41,919,2016-10-06 00:00:00,c,"""Google shouldn't be your first job as the benefits can be taken for granted. The longer you work, the more difficult to leave the comfort zone. Long term growth opportunities are limited but the overall benefits keep you attached."""
42,921,2016-10-13 00:00:00,s,"""""hr manager"""""
42,922,2016-10-13 00:00:00,p,"""Google focused on providing the best user experience possible.Google has everything that an employee would expect from like incentives,travel insurance,death benefits,Google offers its employees one of the most innovative work environment cultures. Google cares so much about innovation.so,i think google is the best platform to perform."""
42,923,2016-10-13 00:00:00,c,"""One drawback is there are no inventory level guarantees. This is true of any network, but with Google it can get even more difficult as you can’t reserve inventory (expensive home page buyouts aside).Another drawback is your campaigns can’t run creative off your banner servers, so you must run multiple tracking platforms or use click tracking with your preinstalled banner-serving platform, then manually bring the rep …  orts together. Show More"""
43,925,2016-10-13 00:00:00,s,"""""Very friendly staff that is committed to work hard"""""
43,926,2016-10-13 00:00:00,p,"""Best place to work, open culture, friendly people. Open platform to experiment and juggle between projects. The company really cares for its employees in every possible way, which makes it easy to extend working hours and contribute more."""
43,927,2016-10-13 00:00:00,c,"""Google shouldn't be your first job as the benefits can be taken for granted."""
45,929,2016-10-15 00:00:00,s,"""""Loved the atmosphere; although a few simply dampened it"""""
45,930,2016-10-15 00:00:00,p,"""Great workplace as must be unanimous. Google knows how to take care of its people."""
45,931,2016-10-15 00:00:00,c,"""Some of my subordinates felt I was trying to one - up them when I was in fact sending in my reports 2 days late (?!) . However, the antidote to this was my awesome manager! The basketball/ football tournaments are taken far too seriously by some! The HR was just not ready to take my exit interview as I had some clear words to say about my team! He ended up just rejecting my calls while I was waiting for …   him for hours together on my last day! Show More"""
40,933,2016-10-20 00:00:00,s,"""""Great perks"""""
40,934,2016-10-20 00:00:00,p,"""Great perks and work life balance"""
40,935,2016-10-20 00:00:00,c,"""Limited career growth at remote site"""
44,937,2016-10-23 00:00:00,s,"""""Great Peers but not very great management"""""
44,938,2016-10-23 00:00:00,p,"""- Great training when you start off to help understand the product - Fantastic and extremely intelligent peer group - Great facilities - food, gym, free transport etc - work with a bunch of different geos"""
44,939,2016-10-23 00:00:00,c,"""- current management isn't great and they're very ops focused though you're supposed to be sales focused - Work life balance isn't great as you have to take late night calls weekly - hiring from the top b-schools for a role that any undergraduate with basic common sense can figure out with the training imparted"""
36,941,2016-10-30 00:00:00,s,"""""Looking for a job"""""
36,942,2016-10-30 00:00:00,p,"""Google attracts and keeps talents with its competitive salaries.Apparently, working at Google is the best part about working at Google. Makes sense."""
38,944,2016-10-30 00:00:00,s,"""""Trust and Safety Strategist"""""
38,945,2016-10-30 00:00:00,p,"""-Working with some of the smartest and driven people -Working on cutting edge technologies and products that millions of users use -Culture -Perks -Great career options"""
38,946,2016-10-30 00:00:00,c,"""-Working in a high performing and fast paced environment is not everyone's cup of tea -It can be stressful at times"""
37,948,2016-11-06 00:00:00,s,"""""Awesome place to work"""""
37,949,2016-11-06 00:00:00,p,"""Transparent and talent oriented firm.Rewards good performance.Its a fun place to work and after all its Google so you have all the goodies of working with Google"""
35,951,2016-11-07 00:00:00,s,"""""Floor Controller"""""
35,952,2016-11-07 00:00:00,p,"""New Challenges Team Culture great benefits"""
35,953,2016-11-07 00:00:00,c,"""Nothing Nothing Nothing Nothing Nothing"""
39,955,2016-11-10 00:00:00,s,"""""NIce"""""
39,956,2016-11-10 00:00:00,p,"""Good ambiance,with many intelligent people around you. The environment for scaling up in your life is very high"""
39,957,2016-11-10 00:00:00,c,"""Lots of work tension,few people(higher authorities) are generally envious of your achievements and success of your career. That doesnt matter as long as your are consolidated.."""
33,959,2016-11-29 00:00:00,s,"""""Wonderful work experience"""""
33,960,2016-11-29 00:00:00,p,"""Wonderful work environment was really happy"""
33,961,2016-11-29 00:00:00,c,"""Nothing no comments to make"""
32,963,2016-12-08 00:00:00,s,"""""Mast place h"""""
32,964,2016-12-08 00:00:00,p,"""good one company and welcome"""
34,966,2016-12-11 00:00:00,s,"""""Shaped my mind"""""
34,967,2016-12-11 00:00:00,p,"""Helpful seniors, Exposure to large resources , incredible office ."""
34,968,2016-12-11 00:00:00,c,"""Nothing I can think so. Just a little improvement to have open areas in officers like they have in USA"""
31,970,2016-12-15 00:00:00,s,"""""Finance"""""
31,971,2016-12-15 00:00:00,p,"""One of the big company and good growth In a organisation"""
28,973,2016-12-26 00:00:00,s,"""""Great Place to work"""""
28,974,2016-12-26 00:00:00,p,"""The company nearly adopt you"""
29,976,2016-12-28 00:00:00,s,"""""It was very good experiance"""""
29,977,2016-12-28 00:00:00,p,"""i have learned a lot"""
29,978,2016-12-28 00:00:00,c,"""There is no cons in google"""
26,980,2017-01-04 00:00:00,s,"""""Good company"""""
26,981,2017-01-04 00:00:00,p,"""Good company to work and develop career"""
26,982,2017-01-04 00:00:00,c,"""No cons as of now"""
25,984,2017-01-05 00:00:00,s,"""""hard work"""""
25,985,2017-01-05 00:00:00,p,"""my skills and company rules and regulations"""
30,987,2017-01-08 00:00:00,s,"""""Cool"""""
30,988,2017-01-08 00:00:00,p,"""Best friendly free cab cool no target"""
30,989,2017-01-08 00:00:00,c,"""Timing too long little work pressure limited training"""
24,991,2017-01-09 00:00:00,s,"""""Internship"""""
24,992,2017-01-09 00:00:00,p,"""Good food, good projects. We get to learn a lot. A lot of freedom to decide the direction of the projects. It was a good experience. It was a good experience. It was a good experience. It was a good experience. It was a good experience."""
24,993,2017-01-09 00:00:00,c,"""The salary is a little. But I guess that's okay. It is what it is. This is what Dalinar would say wouldn't he? I suppose he would."""
22,995,2017-01-12 00:00:00,s,"""""best job"""""
22,996,2017-01-12 00:00:00,p,"""Good perks. Awesome work culture. Good salary"""
21,998,2017-01-14 00:00:00,s,"""""Awesome"""""
21,999,2017-01-14 00:00:00,p,"""free food, awesome work environment , global teams, exciting work, did I mention the free food?, massages,"""
21,1000,2017-01-14 00:00:00,c,"""the salary is quite limiting and if you want higher salaries it takes a long time. You are always over qualified for the post you currently hold."""
23,1002,2017-01-14 00:00:00,s,"""""Business analyst / scrum master"""""
23,1003,2017-01-14 00:00:00,p,"""awesome place to work. friendly and fun loving people. good facilities. great employee"""
23,1004,2017-01-14 00:00:00,c,"""no CONS as such. everything about google is awesome"""
19,1006,2017-01-27 00:00:00,s,"""""Google HYD- Account Strategiest"""""
19,1007,2017-01-27 00:00:00,p,"""Amazing learning experience. A job for freshers looking to grow in areas such as sales/ marketing / management. Get to learn in and out of a few Google products such as AdWords, Analytics etc"""
19,1008,2017-01-27 00:00:00,c,"""It's an entry level job. Look to learn as much as you can and then move to a better role, but no cons as such"""
27,1010,2017-02-05 00:00:00,s,"""""Software project development"""""
27,1011,2017-02-05 00:00:00,p,"""I am enjoying by doing software project development"""
27,1012,2017-02-05 00:00:00,c,"""All is fine...nothing is wrong"""
20,1014,2017-02-06 00:00:00,s,"""""2"""""
20,1015,2017-02-06 00:00:00,p,"""Amazing Environment and smart co workers."""
20,1016,2017-02-06 00:00:00,c,"""Politics and upper level should know at ground level employee."""
18,1018,2017-02-12 00:00:00,s,"""""Research Analyst"""""
18,1019,2017-02-12 00:00:00,p,"""Good organization to work with healthy environment. Helpful leads. Good hierarchy. Good facilities for the employees."""
18,1020,2017-02-12 00:00:00,c,"""No cons as it is a good place to work."""
17,1022,2017-02-15 00:00:00,s,"""""Awesome company to work for"""""
17,1023,2017-02-15 00:00:00,p,"""Amazing growth Transparent Culture Great peers Great perks"""
16,1025,2017-02-22 00:00:00,s,"""""software engineer"""""
16,1026,2017-02-22 00:00:00,p,"""google is a good for technology learner"""
15,1028,2017-02-28 00:00:00,s,"""""Great company to work with"""""
15,1029,2017-02-28 00:00:00,p,"""Great Food, Great, Infrastructure, Great people Good reputation"""
15,1030,2017-02-28 00:00:00,c,"""Cant think of anything"""
13,1032,2017-03-13 00:00:00,s,"""""Good"""""
13,1033,2017-03-13 00:00:00,p,"""Good culture, great start for freshers"""
14,1035,2017-03-15 00:00:00,s,"""""Not Specified"""""
14,1036,2017-03-15 00:00:00,p,"""Great Company to work with"""
14,1037,2017-03-15 00:00:00,c,"""None found during my tenure"""
11,1039,2017-03-21 00:00:00,s,"""""good working environment"""""
11,1040,2017-03-21 00:00:00,p,"""good working environment. good salary. evrything is pros."""
11,1041,2017-03-21 00:00:00,c,"""i whing there is no any cons."""
12,1043,2017-03-31 00:00:00,s,"""""ok ok company"""""
12,1044,2017-03-31 00:00:00,p,"""Freedom! Good on the basis of increment but when you reach ahead of 20K then be ready do get fired as they do not need guys working above 20K"""
10,1046,2017-04-03 00:00:00,s,"""""Becoming just like another internet organization"""""
10,1047,2017-04-03 00:00:00,p,"""- Work culture - Learning opportunities - Employee benefits"""
9,1049,2017-04-12 00:00:00,s,"""""Best internship program"""""
9,1050,2017-04-12 00:00:00,p,"""Best Colleagues , Good work environment , Friendly"""
9,1051,2017-04-12 00:00:00,c,"""No cons really, all is well."""
8,1053,2017-04-15 00:00:00,s,"""""help for people"""""
8,1054,2017-04-15 00:00:00,p,"""country improved and more then then vacancy and company development i work in ."""
7,1056,2017-04-25 00:00:00,s,"""""Awesome"""""
7,1057,2017-04-25 00:00:00,p,"""Google has everything that an employee would expect. Google offers some of the best paid parental leave for new parents. Google also offers a global education leave program, which enables employees to take leave of absence to pursue further education."""
7,1058,2017-04-25 00:00:00,c,"""Google is supposed to be of the best place in the world to work. Its a career heaven .Googlers have some of the best perks and they are among the highest paid in the industry."""
6,1060,2017-04-26 00:00:00,s,"""""Awesome"""""
6,1061,2017-04-26 00:00:00,p,"""Food, management, employee friendly.. only for googlers , ambience is nice, people are good and knowledgeable.. fun environment , very good pay.."""
6,1062,2017-04-26 00:00:00,c,"""Third party payroll employees are not eligible for benifits which is kind of weird decision by google, coz they are working for them then why not equality.."""
4,1064,2017-05-01 00:00:00,s,"""""Best company in the world"""""
4,1065,2017-05-01 00:00:00,p,"""- Amazing work culture - Amazing people you end up working with - Amazing perks"""
1,1067,2017-05-02 00:00:00,s,"""""best oppurtunity work with google"""""
1,1068,2017-05-02 00:00:00,p,"""best nature for job in google with best salary"""
5,1070,2017-05-04 00:00:00,s,"""""Good"""""
5,1071,2017-05-04 00:00:00,p,"""Always the best.No need to say again the benefits"""
5,1072,2017-05-04 00:00:00,c,"""No cons so far.Still there are some places where they can improve"""
3,1074,2017-05-07 00:00:00,s,"""""Customer service executive"""""
3,1075,2017-05-07 00:00:00,p,"""Personal improvements and growth ,grooming ,Business etiquettes,career opportunities ,life balance , cultures and values."""
